symbol,_id,address,business_scope,chairman,city,descrpt,email,main_business,manager,province,reg_capital,secretary,setup_date,website,company,dividend_startyear,exchange,exchange_,group,groupcode,index_stockid,industry,industrycode,mktcap_norm_cny,pchange_12w,pchange_ytd,price,sector,sectorcode,share_percentage,shares,value,position,change,share_change,impact,abs_impact,split_factor,price_max,price_min,price_avg,change_from_average,portdate,action,comment,oid
300861,2020Q4_1752204,陕西省咸阳市杨陵示范区渭惠路东段富海工业园,金刚石工具及相关产业链中的材料和制品的研发、生产、销售；货物及技术的进出口业务。(依法须经批准的项目，经相关部门批准后方可开展经营活动),吴英,咸阳市,公司是一家从事金刚石工具及相关产业链的材料和制品的研发、生产及销售的新材料企业，目前主要产品为电镀金刚石线，可用于晶体硅、蓝宝石等硬脆材料的切割。公司致力于成为全球领先的金刚石工具制造商，公司以技术研发为核心，在电镀金刚石线生产的核心技术、工艺控制、装备制造等环节均拥有自主知识产权，掌握了包括电镀液配方、添加剂、金刚石预处理、上砂、镀液在线处理等在内的金刚石线生产全套核心技术。基于公司的电镀工艺及技术优势，公司产品在稳定性、切割质量、工艺适用性等方面均有较强的竞争优势；公司自主研发的“单机六线”生产线工艺国际领先，生产效率更高，公司凭借产能优势和产品的质量及性能优势，与光伏行业诸多具有较强行业影响力的下游客户达成了合作关系，包括隆基股份、保利协鑫、晶科能源、阿特斯太阳能等硅片龙头企业以及晶龙集团、中环股份、阳光能源、比亚迪、南玻硅材料、天合光能等知名光伏企业客户群体已基本涵盖国内光伏及硅片生产的主要企业。,securities@ylmetron.com,"金刚石工具及相关产业链中的材料和制品的研发,生产,销售",刘洪新,陕西,40001.0,周湘,20150707,www.ylmetron.com,美畅股份,0,SZSE,SZSE,工业制品,31070,-,特种工业机械,31070020,30631476000,47.9,46.59,¥76.63,工业,310,0.0,900,45700,0.0,10000.0,900,0.0,0.0,1.0,79.0,43.7,51.95,47.51,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1752204
003029,2020Q4_1752191,吉林省长春市高新区博才路与学府街交汇栖乐荟写字楼10号楼15-17层,电子计算机及计算机网络的技术开发技术服务，经销电子计算机及配件、文化办公机械、机房装修(经营范围中未取得专项审批许可的项目除外)；自营和代理各类商品及技术的进出口业务(国家规定的专营进出口商品和国家禁止进出口等特殊商品除外)；技术咨询，计算机系统集成，建筑智能化工程、综合布线工程，信息安全工程，安防监控工程(以上各项凭资质证书经营)(依法须经批准的项目，经相关部门批准后方可开展经营活动),于逢良,长春市,"公司是国内知名的信息安全产品、服务及解决方案提供商，是电子认证领域的领先企业。公司以密码技术为核心，开展信息安全软件的研发、生产和销售及服务，面向政府、军队、军工、金融、能源、电信等重点行业和领域提供基于密码的可信身份认证及可信数据保障等多层次、全方位的综合性安全解决方案，为其信息系统提供关键的安全支撑与保障。公司通过持续技术研发，公司积累了数字证书、数字加密、数字签名、身份认证、访问控制等关键技术，实现了电子认证领域的多项突破，为云计算、大数据、物联网、移动互联、智能计算等领域提供安全技术支撑与保障。公司是国家高新技术企业、国家火炬计划软件产业基地骨干企业，是国家信息安全行业电子认证领域诸多重要科研课题及产业化项目的主要承担者之一，公司自成立以来曾经为40个以上中央国家机关及部委提供信息安全解决方案或服务，承担了1,000多个国内知名的大中型信息化项目的安全支持与保障工作，包括国家“金盾工程”、“金财工程”、“金水工程”、“金质工程”等金字工程及北京2008奥运会、“天宫一号”、“神州九号”、“神州十号”等众多具有重大社会、政治影响的大型项目。",ir@jit.com.cn,"以密码技术为核心,开展信息安全软件的研发,生产和销售及服务",王连彬,吉林,18040.0,张凤阁,19990212,www.jit.com.cn,吉大正元,0,SZSE,SZSE,软件,31110,-,软件和信息技术服务,31110010,4574818000,-9.37,-2.23,¥24.76,科技,311,0.0,700,18700,0.0,10000.0,700,0.0,0.0,1.0,26.14,16.23,20.87,18.64,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1752191
300867,2020Q4_1752207,福建省泉州市丰泽区宝洲路宝洲污水处理厂,一般项目：固体废物治理；水污染治理；技术推广服务；污水处理及再生利用；环境保护专用设备销售；环境监测专用仪器仪表销售；专用化学产品销售(不含危险化学产品)；化工产品销售(不含许可类化工产品)；金属材料销售；电线、电缆经营；五金产品零售、批发；机械零件、零部件销售；电气机械设备销售；发电机及发电机组销售；烘炉、熔炉及电炉销售；阀门和旋塞销售；润滑油销售；保温材料销售；配电开关控制设备销售；风机、风扇销售；泵及真空设备销售；特种劳动保护用品销售(除依法须经批准的项目外，凭营业执照依法自主开展经营活动)许可项目：发电、输电、供电业务；城市生活垃圾经营性服务；成品油零售(不含化学危险品)(依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准),朱煜煊,厦门市,公司创立之初主要从事贸易业务，自2004年，公司开始涉入环保行业，主营业务变更为生活污水处理业务，2006年，公司涉入生活垃圾焚烧发电领域，并逐渐形成生活垃圾焚烧发电和生活污水处理的城镇固液废专业化处理经营格局。公司生活垃圾焚烧发电项目采用了国际通用、成熟先进的机械炉排炉技术，在烟气处理环节采用了SNCR脱硝+半干式反应塔+活性炭喷射器+袋式除尘器组合的处理技术，有效保证生活垃圾得到充分燃烧和污染物的处理。莆田圣元垃圾焚烧发电厂于2018年被中国环保产业协会评为“国家重点环境保护实用技术及示范工程”。,chinasyep@126.com,"公司主营业务为经营城镇固液废专业化处理,主要包括生活垃圾焚烧发电和生活污水处理等,公司主要通过取得特许经营权的方式负责生活垃圾焚烧发电厂和生活污水处理厂的投资建设,运营管理及维护.",朱恒冰,福建,27174.11,陈文钰,19971009,www.chinasyep.com,圣元环保,0,SZSE,SZSE,垃圾处理,31090,-,垃圾处理,31090010,8309235000,6.63,-7.3,¥30.23,工业,310,0.0,1500,47900,0.0,10000.0,1500,0.0,0.0,1.0,71.5,31.73,39.96,-24.35,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1752207
688579,2020Q4_1752258,山东省济南市高新区港兴一路300号,计算机软、硬件产品开发、生产、销售及相关技术服务、技术转让；资质证书批准范围内的进出口业务；计算机设备租赁；房屋租赁；电力设备安装、维护；电力设施承装(承修、承试)；电力工程施工。(依法须经批准的项目，经相关部门批准后方可开展经营活动),李庆忠,济南市,公司是专注于智慧政务、智慧医保医疗、智能用电等领域国内领先的软件解决方案提供商和服务商，主要面向政府部门、医疗机构、国家电网及下属企业等客户提供行业新兴应用软件开发、技术服务及系统集成等一揽子解决方案。公司依托三级科创研发体系面向智慧政务、智慧医保医疗、智能用电三大行业提供智慧人社、一体化政务服务平台、智慧医保、智慧医疗支付结算、智能用电信息采集及业务平台、智能用电大数据服务等六大整体解决方案。作为山东大学校属企业，公司坚持“产学研用”深度融合的创新驱动模式，先后通过了CMMI5、ITSS2等多项软件行业认证，建立起覆盖“基础技术-支撑平台-解决方案”的三级科创研发体系，承担了多项国家级、省级重大科研项目，获得省级工程技术研究中心、省级工程实验室、省级企业技术中心、省级软件工程技术中心等科技创新平台的认定。,ir@dareway.com.cn;zhangm@dareway.com.cn,"面向智慧政务,智慧医保医疗,智能用电三大行业提供智慧人社,一体化政务服务平台,智慧医保,智慧医疗支付结算,智能用电信息采集及业务平台,智能用电大数据服务等六大整体解决方案.",郑永清,山东,40001.0,赵永光,19921119,www.dareway.com.cn,山大地纬,0,SHSE,SHSE,软件,31110,-,软件应用,31110020,4879608000,-0.71,-14.19,¥12.12,科技,311,0.0,9600,138300,0.0,10000.0,9600,0.0,0.0,1.0,30.2,14.0,19.97,-39.31,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1752258
300898,2020Q4_1752222,浙江省温州市苍南县灵溪镇建兴东路650-668号,食品生产销售、食品经营(含销售预包装)、乳制品生产销售、食品添加剂生产销售、饮料生产、农副产品销售、金属包装容器及材料制造、金属材料销售、货物进出口、道路货物运输、技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广。,李作恭,温州市,公司自成立以来一直运营“熊猫”牌系列炼乳产品，经过多年的发展，公司目前已成为国内炼乳领域的领军企业，公司的“熊猫”牌炼乳最早于2006年获评为“浙江名牌产品”，公司“熊猫”品牌于2010年获评为“浙江老字号”，于2015年被认定为“浙江省著名商标”，于2016年被认定为“驰名商标”，在国内乳制品行业具有较高的影响力和知名度。公司的炼乳产品获得了国内众多知名食品生产企业的认可，公司与香飘飘、蒙牛乳业、达能乳业、江中食疗等公司建立并保持了良好的业务关系。根据中国乳制品工业协会统计，2016年公司炼乳产品销售规模仅次于雀巢，是国内市场第二大炼乳品牌。,300898@pandairy.com,"浓缩乳制品的研发,生产,销售",李锡安,浙江,12400.0,徐笑宇,19960103,www.pandadairy.com,熊猫乳品,0,SZSE,SZSE,农副加工食品,20525,-,加工食品,20525040,4508399000,-3.81,-22.6,¥35.88,非周期性消费,205,0.0,500,16400,0.0,10000.0,500,0.0,0.0,1.0,77.68,46.71,57.99,-38.13,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1752222
300877,2020Q4_1752213,安徽省滁州市琅琊区南京北路218号,非织造布及其制品制造、销售；合成纤维制造、销售；纺织材料销售；非织造布及其制品、机械设备、零配件、纺织原辅材料及技术进出口(国家禁止和限定进出口的商品和技术除外)；太阳能光伏发电及相关项目开发、建设、运营。(依法须经批准的项目，经相关部门批准后方可开展经营活动),曹松亭,滁州市,公司成立于2011年，专注于水刺无纺布的研发、生产和销售，是一家综合性强，产品多元化的公司。公司水刺无纺布产品主要运用于湿巾、婴儿湿巾、妇女卫生用品、革基布、汽车内饰和医疗卫生用品等领域。公司系中国产业用纺织品行业协会的副会长单位，2016年公司被中国纺织工业联合会评为“中国纺织服装企业竞争力500强第229名”，2017年被评为“2016/2017中国非织造布行业十强企业”。目前公司拥有20项专利，并已与恒安集团、维达纸业、金红叶纸业集团有限公司、扬州倍加洁日化有限公司、上海美馨卫生用品有限公司、苏州宝丽洁日化有限公司、铜陵洁雅生物科技股份有限公司、日本LEC等国内外知名非织造制品生产商建立了长期稳定的合作关系，并以充足、稳定、及时的货源供应服务及高品质的产品赢得了客户的广泛赞誉。,suntao@ahjinchun.com;libaolin@ahjinchun.com,"公司是国内领先的水刺非织造布生产商,主要从事水刺非织造布的研发,生产和销售,为下游终端客户提供专业化,品质化的水刺非织造布产品.",曹松亭,安徽,12000.0,孙涛,20110721,www.czjinchun.com,金春股份,0,SZSE,SZSE,服饰加工,10240,-,纺织加工,10240010,4136213000,-18.45,-33.24,¥34.09,周期性消费,102,0.0,600,28900,0.0,10000.0,600,0.0,0.0,1.0,104.0,48.23,62.07,-45.08,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1752213
688590,2020Q4_1752259,上海市中国(上海)自由贸易试验区峨山路91弄98号(软件园1号楼)第四层至第六层,计算机软件开发、设计和制作，销售自产产品；计算机系统集成的设计、安装、调试和维护；计算机软硬件及相关配套件的批发、进出口、佣金代理(拍卖除外)；提供上述业务相关的技术咨询及技术服务。(涉及配额、许可证管理、专项规定管理的商品按照国家有关规定办理)。【依法须经批准的项目，经相关部门批准后方可开展经营活动】,郭玮,上海市,"公司是国内领先的软件和信息技术服务提供商，专注于为金融机构提供基于自有产品的信息化通用解决方案，为企业客户提供行业信息化定制解决方案以及向海外发包商提供软件外包服务,公司客户包括中国太保、中国人寿、中国人保、交通银行、建设银行、中国电信、中国移动、中国联通、上海汽车、复星集团、NEC、富士通、TIS、松下等行业龙头企业,公司承担多项上海市重要科研课题或研发产业化项目。公司是国家发展和改革委员会、工业和信息化部、商务部、财政部和国家税务总局联合认定的“国家规划布局内重点软件企业”，是“高新技术企业”、“上海市企业技术中心”、“上海市科技小巨人企业”、“上海软件企业规模百强”，连续多年被评为“上海市明星软件企业”。公司获得了280余项软件著作权，在金融行业有诸多典型案例，其中“新致金融大数据ECIF平台”、“新致金融风控预警监控平台”及“新致智能机器人服务平台”入选由工信部下属中国信息通信研究院编写的《2019年金融科技创新应用案例集》，另有20余款产品被评为上海市移动互联网优秀案例及优秀产品。公司拥有软件企业和软件产品“双软”认证，通过了ISO27001、ISO9001质量体系认证和CMMI5评估。",investor@newtouch.com,"专注于为金融机构提供基于自有产品的信息化通用解决方案,为企业客户提供行业信息化定制解决方案以及向海外发包商提供软件外包服务.",章晓峰,上海,18202.23,隋卫东,19940604,www.newtouch.com,新致软件,0,SHSE,SHSE,软件,31110,-,软件和信息技术服务,31110010,3860439000,30.58,7.51,¥23.85,科技,311,0.0,4200,65900,0.0,10000.0,4200,0.0,0.0,1.0,26.96,18.92,21.73,9.76,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1752259
300864,2020Q4_1752206,江苏省南京市鼓楼区金银街16号科学楼9楼,环境保护与生态修复技术研发、工程设计与咨询、工程总承包与运营；企业管理与咨询；环保设备生产和销售；环境影响评价；环境监理；环境检测；环境规划与设计；环境政策咨询及培训；水利规划、设计与咨询；安全管理咨询与技术服务；环境损害鉴定与评估；危害特性鉴别。(依法须经批准的项目，经相关部门批准后方可开展经营活动),陆朝阳,南京市,公司定位为专业的环境服务商，致力于为政府客户和企业客户提供高效、科学、整体的环境解决方案，主要服务包括环境调查与鉴定、建设项目环评、环境研究与规划、环境工程承包、环境工程设计与监理以及环境污染第三方治理等。公司为南京大学控股的国家级高新技术企业，经营和核心技术团队均为该领域的行业专家，在环境科学与技术领域拥有深厚的积累与沉淀。目前，公司已建有江苏省区域流域环境综合治理工程技术研究中心、南京市挥发性有机废气工程研究中心和“国家级博士后工作站”分站等高水平研发平台，在环境综合治理、污染控制、环境修复等领域拥有多项自主知识产权。同时，作为科技型环境服务类企业，公司高度重视技术研发和人才培养，经过多年的技术研发、业务实践应用积累，培养出了一批行业内优质人才，并打造了基于自身业务案例和项目经验形成的成熟的行业案例数据库，具有较强的竞争优势。,dmb@njuae.cn,"致力于为政府客户和企业客户提供高效,科学,整体的环境解决方案,主要服务包括环境调查与鉴定,建设项目环评,环境研究与规划,环境工程承包,环境工程设计与监理以及环境污染第三方治理等.",陆朝阳,江苏,9120.0,李良,20120803,www.njuae.cn,南大环境,0,SZSE,SZSE,教育,20540,-,教育培训服务,20540010,4780326000,12.81,9.05,¥52.12,非周期性消费,205,0.0,380,15100,0.0,10000.0,380,0.0,0.0,1.9,94.63,47.36,61.84,-15.72,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1752206
300872,2020Q4_1752211,北京市朝阳区阜通东大街1号院3号楼9层2单元121005,软件技术开发、技术转让、技术咨询、技术服务；计算机系统服务；数据处理(数据处理中的银行卡中心、PUE值在1.5以上的云计算数据中心除外)；销售自行开发后的计算机软件产品；销售计算机软硬件及配件；计算机及配件的售后服务；计算机软硬件开发；计算机系统集成；计算机设备租赁。【依法须经批准的项目，经相关部门批准后方可经营该项目】,欧阳建平,拉萨市,公司专注为金融行业客户提供IT解决方案和服务，是金融IT业内颇具规模、成长最快、最具活力和创新精神的企业之一。基于金融IT和业务创新能力，公司正致力于成为国内领先的金融综合服务提供商，提供金融IT服务、金融信息服务和金融运营服务。公司从2003年创立以来，为央行和政策性银行、国有商业银行、股份制商业银行和地方性商业银行等近百家金融客户提供咨询、开发、测试、运维和系统集成等应用于全生命周期的服务。源于客户的业务创新和管理创新需求，公司在专业测试、对公金融(包括信贷、供应链金融、互联网金融、贸易金融和资金监管等)、商业智能与大数据应用、风险管理(信用风险、操作风险和市场风险)、信用卡、协同应用等专业领域研发了多种解决方案，在开发、测试和运行管理领域研发了业内领先的基础技术架构产品，积累了丰富的行业业务、IT技术知识、IT应用解决方案和专业服务人才。公司已拥有了一批优质、稳定的核心战略客户，同时公司也在积极拓展新客户，进一步完善客户和区域布局，创造新的业绩增长点。目前公司已经为两百多家银行客户提供了相关产品和服务，在行业内拥有较高的品牌声誉。,ir@tansun.com.cn,"公司是一家金融业IT解决方案及服务提供商,主要向以银行为主的金融机构提供IT解决方案,咨询服务,专业测试服务,运维服务和系统集成服务.",欧阳建平,西藏,22468.2,张庆勋,20030709,www.tansun.com.cn,天阳科技,0,SZSE,SZSE,软件,31110,-,软件和信息技术服务,31110010,8247458000,4.47,-5.37,¥36.09,科技,311,0.0,900,33000,0.0,10000.0,900,0.0,0.0,1.0,82.0,37.36,49.27,-26.75,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1752211
300871,2020Q4_1752210,湖北省武汉市东西湖区新沟街道办事处油纱路52号(107国道与油纱路口),许可项目：兽药生产；兽药经营；饲料添加剂生产。(依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准)一般项目：饲料添加剂销售；畜牧渔业饲料销售；肥料销售；专用化学产品销售(不含危险化学品)；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；(以上经营范围不含特别管理措施)(除依法须经批准的项目外，凭营业执照依法自主开展经营活动),张卫元,武汉市,公司以“致力动保科技，提升生命质量”为使命，主要从事兽用药品(包括化药制剂、原料药、中药制剂)、饲料及添加剂的研发、生产和销售。兽药行业通过多年发展，建立并完善了动物健康成长的保护机制，在预防、治疗和控制各种动物疾病中发挥重要作用，为人类安全和可持续的食物供给提供了坚实保障。公司已建立了完备的产品质量控制体系，产品质量过硬，自2012年起连续6年在农业农村部组织的兽药质量监督抽检中，成为全国一千多家兽药企业中仅有的6家连续保持抽检不合格批次为零的企业之一。公司高度重视技术创新与产品研发在企业发展中的驱动作用，拥有包括7名高级技术职称人员和9名博士组成的研发团队，其中国务院政府特殊津贴专家1人，国家科技部专家库2人，中国兽药典委员1人。公司目前已取得专利35项，其中发明专利28项；已取得3个二类新兽药证书及2个三类新兽药证书；在研项目共计45项，其中一类新兽药项目2项、二类新兽药项目10项、三类及四类新兽药项目共12项；公司科研平台承担了科技部国家重点研发计划、国家科技支撑计划、国家创新基金支持、国家重点研发计划政府间国际科技合作重点专项等项目。,hvsen@whhsyy.com,"主要从事兽用药品(包括化药制剂,原料药,中药制剂),饲料及添加剂的研发,生产和销售.",张卫元,湖北,16576.05,杨凯杰,20020125,www.whhsyy.com,回盛生物,0,SZSE,SZSE,生物科技,20610,-,生物科技,20610010,5917655000,21.33,36.64,¥34.82,医疗保健,206,0.0,900,23900,0.0,10000.0,900,0.0,0.0,1.5,52.33,26.11,33.33,4.47,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1752210
300870,2020Q4_1752209,"广东省深圳市宝安区西乡街道固戍二路星辉工业厂区厂房一,二,三(星辉科技园A,B,C栋)",生产经营各类变压器、稳压电源、磁敏传感器及其它电子元器件(不含国家限制项目)、灯具及照明装置。电子数码产品及配件、移动电源、计算机及其周边产品、蓝牙产品、家电音响产品及配件、无线数据传输设备和终端、光传输设备和终端的研发、批发、进出口及相关配套业务(不涉及国营贸易管理商品，涉及配额、许可证管理及其它专项规定管理的商品，按国家有关规定办理申请)。数据传输软件、自动化控制系统、通信技术的研发；计算机软件开发，转让自行开发的技术成果。,王合球,深圳市,"公司是中国大陆南部最大开关电源适配器生产商之一。集开发、生产、销售于一体，集中生产开关电源,开关适配器、充电器、直流转换器、电子变压器、感应器和LED电源等电子消费产品。公司在开关电源领域深耕多年，为国家高新技术企业，并设有深圳市企业技术中心、博士后创新实践基地和广东省高能效智能电源及电源管理工程技术研究中心。公司以客户需求为导向，致力于为客户提供可靠、高效、智能的开关电源产品，并在研发创新、生产工艺等方面积累了丰富的核心技术，截至目前，公司拥有71项专利技术、30项软件著作权和多项专有技术。公司始终高度重视产品质量，已通过了ISO9001:2015质量管理体系证书及QC080000:2017有害物质过程管理体系、ANSI/ESD S20.20：2014静电防护体系认证，并依据体系实施了完善的质量控制。报告期内，公司产品通过中国CCC、新加坡PSB、韩国KC、泰国TISI、墨西哥NOM、南非NRCS、美国UL、美国FCC、欧盟GS、欧盟CE等多国和地区的产品安全及电磁兼容认证。",Ir1@honor-cn.com,"主要从事开关电源产品的研发,生产与销售.公司主要产品包括电源适配器和服务器电源等,公司产品广泛应用于办公电子,机顶盒,网络通信,安防监控,音响,金融POS终端,数据中心等众多领域.",王合球,广东,10120.0,尚韵思,19960529,www.honor-cn.com,欧陆通,0,SZSE,SZSE,工业制品,31070,-,电子器械和零件,31070060,5722230000,-0.04,-17.26,¥54.63,工业,310,0.0,500,31400,0.0,10000.0,500,0.0,0.0,1.0,99.3,66.8,82.35,-33.66,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1752209
003028,2020Q4_1752190,广东省深圳市光明区玉塘街道根玉路与南明路交汇处华宏信通工业园4栋1-6楼,电子产品、各类电子智能控制器、汽车电子产品、医疗电子产品、电机及其智能控制器、变频器、LED照明、开关电源、高压电源、电子自动化设备的研发及销售(不含限制项目)；动力电池产品、各类家电、电力设备、软件的技术开发、技术服务与销售(不含限制项目)；电子产品的信息咨询(不含限制项目)；国内贸易(不含专营、专卖、专控商品)；经营进出口业务(法律、行政法规、国务院决定禁止的项目除外，限制的项目须取得许可后方可经营)；兴办实业(具体项目另行申报)。(以上项目法律、行政法规、国务院决定禁止的项目除外，限制的项目须取得许可后方可经营)电子产品、各类电子智能控制器、汽车电子产品、医疗电子产品、电机及其智能控制器、变频器、LED照明、开关电源、高压电源、电子自动化设备的生产。,陈志杰,深圳市,公司是国家高新技术企业、深圳市自主创新百强中小企业、深圳市南山区领军企业。公司始终坚持以技术创新作为发展核心驱动力，积极发展高技术附加值、高品质附加值、节能环保、智能物联的产品，不断提升公司核心竞争力。公司研发中心拥有多个专业技术开发平台以及多个现代化实验室，建立了高效的研发组织架构和技术创新机制，培养了一批技术水平高、创新能力强、经验丰富的专业研发团队，形成了一系列先进的平台化技术，处于行业领先水平。2016年，公司“冰箱变频控制技术工程实验室”项目经深圳市政府批准，列入深圳市战略性新兴产业和未来产业发展专项资金扶持计划(节能环保产业类)；2018年，公司研发中心被广东省科技厅认定为嵌入式控制系统及电机变频控制器工程技术研究中心。,genbyte@genbytech.com,"公司系行业内知名的高端智能控制器,变频驱动器,数字电源以及智能物联模块供应商,产品主要用于终端设备中的电能变换,控制及应用.",唐娟,广东,10960.0,夏群波,19990715,www.genbytech.com,振邦智能,0,SZSE,SZSE,硬件,31120,-,电子元件,31120040,4616472000,-15.42,1.54,¥41.43,科技,311,0.0,400,18000,0.0,10000.0,400,0.0,0.0,1.0,41.69,31.32,36.34,14.01,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1752190
300889,2020Q4_1752218,广东省深圳市宝安区松岗街道松岗大道11号健仓科技园一栋,从事LED点光源、LED日光灯、灯光控制器的生产、研发和销售；从事光电产品、太阳能产品、电子产品、半导体、智能控制系统及软件的生产、研发和销售；智能化控制系统、智能照明、软件、计算机领域内的技术研发、咨询、服务；市政工程、园林绿化工程施工；城市及道路照明工程专业承包、智能化工程专业承包；照明工程设计、照明技术的开发；房屋租售、国内贸易(不含专营、专卖、专控商品)；经营进出口业务(法律、行政法规、国务院决定禁止的项目除外，限制的项目须取得许可后方可经营)。,谢明武,深圳市,公司是从事景观照明智能控制系统及LED景观照明灯具的研发、生产和销售的国家级高新技术企业，公司始终以客户需求为导向，致力于为客户提供稳定可靠的LED景观照明产品。公司专注于景观照明领域的技术研发、产品设计与生产制造，在智能控制系统和景观照明产品领域具备较强的产品开发和制造能力，能够满足客户大规模的定制化需求，已成为国内大型景观照明项目所需产品的核心供应商之一。公司产品成功应用于国内诸多大型城市整体亮化项目，包括深圳改革开放40周年庆典主题灯光秀项目、青岛上合组织峰会主题灯光秀项目、厦门金砖会议主题灯光秀项目、杭州G20峰会钱江新城主题灯光秀项目、武汉两江四岸长江灯光秀项目等。公司已被认定为广东省景观LED工程技术研究中心。公司产品被认定为广东省名牌产品，产品通过了CCC认证、CE认证、CQC认证及ROHS认证。,exc@exc-led.com,"从事景观照明智能控制系统及LED景观照明灯具的研发,生产和销售,主要产品为景观照明智能控制系统和LED景观照明灯具系列产品.",张锋斌,广东,15600.0,陈永建,20090918,www.exc-led.com,爱克股份,0,SZSE,SZSE,硬件,31120,-,电子元件,31120040,3528428000,-17.63,-27.32,¥22.33,科技,311,0.0,500,14400,0.0,10000.0,500,0.0,0.0,1.0,64.15,30.53,40.96,-45.48,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1752218
300879,2020Q4_1752215,浙江省宁波市余姚市锦凤路58号,"园林机械及配件、农业机具、园林机具、电动工具、清洁设备、电器配件、电机、电子元器件、汽油机及模具的制造、加工、测试。自营和代理各类货物和技术的进出口,无进口商品分销业务。(不涉及国营贸易管理商品,涉及配额、许可证管理商品的,按国家有关规定办理申请。)(不涉及外商投资准入特别管理措施范围。)(依法须经批准的项目，经相关部门批准后方可开展经营活动。)",叶晓波,宁波市,公司是国内园林机械行业领先企业，割草机龙头企业，是中国电器工业协会电动工具分会副理事长单位，是浙江省安监局认可的安全生产标准化二级企业(机械)，是中国内燃机工业协会公布的中国内燃机及零部件行业排头兵企业，获得过国际环保署颁发的低碳制造计划铂金奖证书。自2009年起被评为高新技术企业，拥有浙江省企业技术中心、省级工业设计中心，公司实验室为德国TUV南德集团授权认可的目击电气测试实验室。公司的“自走式高效环保园林汽油割草机”和“低排放低噪音轻型化二冲程汽油割灌机”被列入国家火炬计划产业化示范项目，割草机产品是中国林业机械协会“向社会推荐产品”。以自主研发实力和产品质量为基础，公司还致力于推动行业规范健康发展，负责制定或参加起草国家和行业标准8项，是中国林业机械标准化技术委员会委员单位。公司已经成为国际园林机械行业中具有较高知名度的ODM生产商，在生产技术、产品品质、制造规模等方面具有较高的市场地位，产品销往德国、法国、波兰、荷兰、俄罗斯、英国、加拿大、澳大利亚等全球50多个国家和地区，积累了一批优质客户资源，主要客户包括安达屋集团、牧田、富世华集团、翠丰集团、HECHT、百力通等。,zjb01@dayepower.com,"主要从事割草机,打草机/割灌机,其他动力机械及配件的研发设计,生产制造和销售.",叶晓波,浙江,16000.0,吴军,20060217,www.dayepower.com,大叶股份,0,SZSE,SZSE,工业制品,31070,-,工具和配件,31070050,3536212000,-16.73,-21.45,¥21.48,工业,310,0.0,500,12600,0.0,10000.0,500,0.0,0.0,1.0,69.99,27.74,36.43,-41.04,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1752215
