symbol,_id,address,business_scope,chairman,city,descrpt,email,main_business,manager,province,reg_capital,secretary,setup_date,website,company,dividend_startyear,exchange,exchange_,group,groupcode,index_stockid,industry,industrycode,mktcap_norm_cny,pchange_12w,pchange_ytd,price,sector,sectorcode,share_percentage,shares,value,position,change,share_change,impact,abs_impact,split_factor,price_max,price_min,price_avg,change_from_average,portdate,action,comment,oid
300925,2020Q4_1750502,广东省深圳市南山区西丽街道松坪山社区高新北六道15号昱大顺科技园B座1层-6层,一般经营项目：计算机软硬件、程序编制；互联网软件的技术开发、技术咨询、技术服务、技术转让；硬件嵌入式软件及系统周边的技术研发与系统集成、技术咨询；技术服务进出口；数据处理服务、企业管理服务；翻译咨询、翻译服务。许可经营项目：增值电信业务。,严华,深圳市,公司是一家致力于为客户提供专业的信息技术外包(ITO)服务的提供商。公司基于对信息技术的研究与开发，结合客户的业务场景，为客户在信息化和数字化进程中的不同需求提供软件技术外包服务。公司自设立以来，主营业务未发生重大变化。经过多年的研发技术积累、行业经验沉淀、组织管理优化和业务市场开拓，结合强有力的客户管理能力，公司已经与金融、互联网、软件、通信、房地产、航空物流、制造业、批发零售等多个行业的客户形成长期而稳定的合作关系。,zqtz@farben.com.cn,"公司基于对信息技术的研究与开发,结合客户的业务场景,为客户在信息化和数字化进程中的不同需求提供软件技术外包服务.",严华,广东,22009.92,黄照程,20061108,www.farben.com.cn,法本信息,0,SZSE,SZSE,软件,31110,-,软件和信息技术服务,31110010,5436166000,16.57,-7.54,¥24.38,科技,311,0.0,5950,162700,0.01,10000.0,5950,0.01,0.01,1.7,31.18,27.71,29.44,-17.19,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1750502
688219,2020Q4_1750523,安徽省合肥市高新区柏堰科技园芦花路2号,塑料及新材料、新产品研发、加工、制造、销售，技术服务、技术转让；设备租赁、厂房租赁；货物或技术进出口(国家禁止或涉及行政审批的货物和技术进出口除外)。(依法须经批准的项目，经相关部门批准后方可开展经营活动),李健益,合肥市,"公司主要从事高分子改性材料的研发、生产和销售，致力于为客户提供高性能化、功能化的材料整体解决方案，是国内规模最大、客户覆盖最广的高分子改性材料企业之一,公司拥有聚烯烃类、聚苯乙烯类、工程塑料及其他类多种产品平台，产品种类丰富，高分子高性能化和功能化产品品种300余项。公司产品广泛应用于家电、汽车、5G通讯、电子电气、医疗、轨道交通、家居建材、安防等诸多国家支柱性产业和新兴行业,公司客户主要包括美的、TCL、海信、创维、奥克斯、长虹、飞利浦、惠而浦、LG、松下、冠捷等国内外知名家电企业；汽车领域，公司是一汽大众、一汽丰田、上汽大众、上汽通用、广汽丰田、广汽本田、东风本田、长安福特、吉利汽车、比亚迪、长城汽车、长安汽车等国内外知名汽车企业零部件配套厂商的重要供应商；在5G通讯、电子电气、安防、家居建材等领域，公司也与华为、富士康、海康威视、科勒等行业知名大型企业建立了良好的合作关系。公司产品性能优异、质量稳定，受到行业内的广泛认可。",investor@orinko.com.cn,"主要从事高分子改性材料的研发,生产和销售,致力于为客户提供高性能化,功能化的材料整体解决方案",方安平,安徽,45928.36,吴江,20080731,www.orinko.com.cn,会通股份,0,SHSE,SHSE,化工,10130,-,特种化学制品,10130020,8830393000,13.73,2.88,¥19.76,基础材料,101,0.0,7300,100500,0.01,10000.0,7300,0.01,0.01,1.0,35.2,18.79,24.51,-19.38,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1750523
300895,2020Q4_1750488,北京市东城区天坛东路31号铜牛信息大厦,技术推广服务；计算机系统服务；基础软件服务；应用软件服务；销售通讯设备、电子产品、计算机、软件及辅助设备；数据处理(数据处理中的银行卡中心、PUE值在1.5以上的云计算数据中心除外)；租赁计算机、通讯设备；出租办公用房；货物进出口、技术进出口、代理进出口；信息系统集成服务；互联网接入服务业务；互联网信息服务业务(除新闻、出版、教育、医疗保健、药品、医疗器械以外的内容)；经营电信业务。(市场主体依法自主选择经营项目，开展经营活动；经营电信业务以及依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事国家和本市产业政策禁止和限制类项目的经营活动。),吴立,北京市,公司是一家集互联网数据中心服务、云服务、互联网接入服务、互联网数据中心及云平台信息系统集成服务、应用软件开发服务为一体的互联网综合服务提供商，在互联网数据中心及相关增值服务、互联网数据中心及云平台信息系统集成等方面具有竞争优势。公司致力于成为国内领先的云服务和互联网综合服务提供商，满足客户多样化的信息系统服务需求。公司通过了ISO9001质量管理体系认证、ISO27001信息安全管理体系认证、ISO20000信息技术服务管理体系认证、ISO22301业务连续性管理体系认证；获得了工信部颁发的跨地区增值电信业务经营许可证和国家通信工业协会颁发的信息系统业务安全服务资质证书；为中国电子工业标准化技术协会信息技术服务分会会员单位、国家信息技术服务标准工作组全权成员单位；2017年公司获得了北京市国资委“京津冀国有企业创新发展云平台”项目支持。,share-info@topnewinfo.cn,"主营业务包括IDC业务及增值服务,IDC及云平台信息系统集成服务和其他互联网综合服务.",高鸿波,北京,11636.42,刘毅,20050921,www.topnewinfo.cn,铜牛信息,0,SZSE,SZSE,软件,31110,-,软件应用,31110020,4167809000,10.79,-12.7,¥34.60,科技,311,0.0,360,12800,0.0,10000.0,360,0.0,0.0,1.2,65.75,39.23,50.29,-31.2,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1750488
300894,2020Q4_1750487,浙江省嘉兴市海宁市尖山新区新城路366号,许可项目：电热食品加工设备生产；货物进出口；第二类增值电信业务(依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以审批结果为准)。一般项目：家用电器研发；家用电器制造；家用电器销售；非电力家用器具销售；非电力家用器具制造；机械电气设备制造；家具制造；家具销售；家居用品制造；家居用品销售；互联网销售(除销售需要许可的商品)(除依法须经批准的项目外，凭营业执照依法自主开展经营活动)。,黄卫斌,嘉兴市,火星人厨具股份有限公司是一家立志解决厨房油烟的高科技公司，火星人集成灶是其核心产品，凭借核心技术，油烟净化率达到99.95%；成立短短6年时间，优质的产品质量积累下了良好的口碑，全国专卖店达一千多家，销售额每年以翻倍的速度增长，发展速度和行业规模位居行业前列。火星人自成立起，就在行业内崭露头角，产品X7获得世界级工业设计大奖：德国IF设计金奖；央视纪录片《工匠精神》指定入选的集成灶企业；售后服务获得国家五星级认证服务企业；行业内首推蒸箱集成灶，是第三代集成灶的代表；火星人坚持投入巨资自主研发，大部分产品获得原创性设计大奖，目前产品系列有消毒柜款X7、X2、X5、Q5、E3(天猫电商款)，蒸箱款X7Z、X2Z、Q5Z、X3Z(京东电商款)，集成水槽A2、A3、A5、K2。,dongshiban@marssenger.com;maoweiping@marssenger.com,"公司专业从事新型中高端厨房电器产品的研发,设计,生产与销售业务,主要产品包括集成灶,集成水槽,集成洗碗机等系列产品.",黄卫斌,浙江,40500.0,毛伟平,20100408,www.marssenger.com,火星人,0,SZSE,SZSE,家具制造,10220,-,家具制造,10220010,29425439000,53.38,56.22,¥74.20,周期性消费,102,0.0,600,23200,0.0,10000.0,600,0.0,0.0,1.0,49.0,49.0,49.0,51.43,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1750487
300893,2020Q4_1750486,浙江省宁波市余姚市牟山镇运河沿路1号,一般项目：汽车零部件研发；汽车零部件及配件制造；汽车零配件批发；汽车零配件零售(除依法须经批准的项目外，凭营业执照依法自主开展经营活动)。许可项目：进出口代理；货物进出口；技术进出口(依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以审批结果为准)。,胡铲明,宁波市,公司是国内领先的汽车被动安全系统一级供应商之一，专业从事汽车安全带总成及零部件等汽车被动安全系统产品及特殊座椅安全装置的研发、设计、生产、销售及服务。公司同时为国内外主流汽车整车厂及座椅厂提供汽车被动安全系统解决方案及特殊座椅安全装置。公司汽车安全带总成具有紧急锁止、单边和双边预张紧、单边和双边限力、噪音抑制、儿童锁、防反锁等多重先进功能，广泛应用于紧凑型车、中型车、运动型多用途汽车(SUV)、多用途汽车(MPV)、客车、卡车等众多主流车型；特殊座椅安全装置是应用于不同特殊场景的座椅安全装置。由于特殊座椅应用场景的特殊性，通常对安全装置有个性化的设计和制造要求，如车载轮椅、儿童座椅、农用机械座椅等。公司致力于国内汽车被动安全系统自主品牌的发展，坚持“舒适、安全、可靠、环保”的经营理念，为交通出行提供满足安全创想的汽车被动安全系统解决方案。,IR@songyuansafety.com,"专业从事汽车安全带总成及零部件等汽车被动安全系统产品及特殊座椅安全装置的研发,设计,生产,销售及服务.主要产品可分为简易式安全带,普通紧急锁止式安全带,紧急锁止限力式安全带,单边预张紧限力式安全带和双边预张紧限力式安全带.",胡凯纳,浙江,15000.0,方栩威,20010706,www.songyuansafety.com,松原股份,0,SZSE,SZSE,汽车和配件,10200,-,汽车配件,10200030,3232887000,-1.4,-15.07,¥21.86,周期性消费,102,0.0,450,9700,0.0,10000.0,450,0.0,0.0,1.5,44.8,22.7,31.76,-31.17,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1750486
300892,2020Q4_1750485,上海市普陀区长寿路652号景源时尚产业园10号楼308室,食品流通，日用百货的销售，仓储(除危险品)，企业管理咨询，包装服务，供应链管理，商务信息咨询，企业形象策划、设计，从事货物及技术的进出口业务。【依法须经批准的项目，经相关部门批准后方可开展经营活动】,王牧,上海市,作为国内较早实现进口食品品牌运营的企业，公司始终秉持“通过世界美食，让大众更时尚、更健康”的使命，通过整合全球优质食品资源，全力打造“原装进口食品”的品牌发展战略，致力于将中国美食品牌与全球生产体系嫁接，将全球的健康美食和时尚生活方式带给中国消费者。经过多年发展，公司已成功自主开发和推广“德亚”、“瓦伦丁”、“亨利”、“雅娜”等自有品牌以及“品利”等合作品牌，品牌影响力逐年提升，在消费者中拥有较高的声誉和品牌辨识度。公司已成为国内知名的进口食品品牌运营商。报告期内，公司主要从事自有品牌食品的开发、进口、销售及国外食品的合作代理销售业务。目前，公司产品以自有品牌和合作品牌进口食品为主，主要聚焦于乳品、啤酒、粮油、谷物以及饼干点心类等五大食品品类。截止本招股说明书签署日，公司重点经营的自有品牌5款，合作品牌4款以及代理品牌1款。作为国内知名的进口食品品牌运营商，公司高度重视渠道建设工作，坚持线上渠道与线下渠道同时发展的营销策略，构建了包括大型商超，天猫商城、京东等电商平台以及各地经销商等在内的多元化销售体系。目前，公司销售渠道分为线下渠道和线上渠道。,securities@pinlive.com,"公司主要从事自有品牌食品的开发,进口,销售及国外食品的合作代理销售业务.公司产品以自有品牌和合作品牌进口食品为主,主要聚焦于乳品,啤酒,粮油,谷物以及饼干点心类等五大食品品类.",王牧,上海,10000.0,朱国辉,19970909,www.pinlive.com,品渥食品,0,SZSE,SZSE,零售 - 防守型,20550,-,食品分销,20550020,4554552000,-10.37,-29.67,¥44.40,非周期性消费,205,0.0,300,16300,0.0,10000.0,300,0.0,0.0,1.0,83.5,54.15,65.09,-31.79,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1750485
300909,2020Q4_1750494,广东省深圳市宝安区石岩街道爱群路同富裕工业区2-2栋,兴办实业(具体项目另行申报)；国内贸易；进出口业务；房屋租赁。(以上均不含法律、行政法规、国务院决定规定需前置审批和禁止的项目)。研发、生产、销售电子开关、金属薄膜按键、导光膜、背光模组、数码配件、皮套键盘。,李明,深圳市,"公司是国家级高新技术企业和深圳市高新技术企业,专注于导光结构微纳米热压印生产工艺的自主研发，具备较强的技术实力和研发能力,通过自身在光学微结构设计、微纳米压印模具开发、自动化制造等核心环节多年积累的技术优势，为公司产品在输入设备导光结构件及组件、精密按键开关结构件及组件等细分业务领域取得竞争优势奠定了坚实基础。公司的研发能力、生产管理水平、产品质量已得到了下游客户的广泛认可，在笔记本电脑输入设备背光领域先后通过了群光电子、达方电子、光宝科技、精元电脑等全球知名笔记本电脑键盘制造商的合格供应商认证，为其提供笔记本电脑键盘背光模组产品，并最终应用于联想、惠普、戴尔、华硕等全球主流笔记本电脑品牌；同时公司也为华为、OPPO、VIVO、诺基亚、小米、中兴等全球知名手机制造商提供导光膜、金属薄膜开关等功能性结构件、组件，并将金属薄膜开关应用领域延伸至Click Pad，得到了下游笔记本电脑键盘厂商的认可；公司成功研发生产了超小型防水轻触开关，突破了国外超小型防水轻触开关的技术壁垒，实现了国内相关产品的进口替代。",xuwenlong@cn-hcd.com;ir@cn-hcd.com;kangqin@cn-hcd.com,"研发,生产,销售电子开关,金属薄膜按键,导光膜,背光模组;数码配件;皮套键盘;兴办实业(具体项目另行申报);国内贸易,进出口业务;房屋租赁.(以上均不含法律,行政法规,国务院决定规定需前置审批和禁止的项目).",李明,广东,10090.67,许文龙,20040202,www.hcdtechnology.com,汇创达,0,SZSE,SZSE,工业制品,31070,-,电子器械和零件,31070060,4121021000,-6.02,-22.89,¥40.82,工业,310,0.0,400,15700,0.0,10000.0,400,0.0,0.0,1.0,90.17,52.01,67.09,-39.16,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1750494
300886,2020Q4_1750480,安徽省安庆市潜山市舒州大道42号,香精、香料、油田助剂、炼油助剂、金属加工助剂、纺织助剂、水处理剂、精细化工产品(不含危险化学品)开发、生产、销售(涉及行政许可项目凭有效许可证经营)。,徐基平,安庆市,公司自设立以来，公司一直专注于经营香料业务，主要从事内酯系列合成香料的研发、生产和销售，主营业务突出。公司自设立以来，始终坚持以市场为导向，以客户为目标，以技术创新打造核心竞争力，坚持走“创新、协调、绿色、开放、共享”的发展道路，打造行业高端品牌。公司为国家高新技术企业，拥有省级认定的企业技术中心、安徽省院士工作站。公司通过技术研究、工艺绿色化改造、副产物开发、资源综合利用等集成创新实现了“传统产品+新工艺”，进一步提升了内酯类香料的市场竞争力，产品在国际市场上具有竞争优势。公司为中国香料香精化妆品工业协会副理事长单位，在由中国轻工业联合会发布的2017年度“中国轻工业香料行业十强企业”评选中，公司位列第七名；公司还被中国香化协会授予“中国香料香精化妆品行业优秀企业奖”、“2016年度香料香精优秀品牌企业”等荣誉称号。,info@anhuihuaye.com,"主要产品为丙位内酯,丁位内酯系列合成香料,主要从事内酯系列合成香料的研发,生产和销售.",徐基平,安徽,7455.5,付林,20020712,www.anhuihuaye.com,华业香料,0,SZSE,SZSE,化工,10130,-,化学制品,10130010,2227711000,-13.36,-19.19,¥29.61,基础材料,101,0.0,130,6700,0.0,10000.0,130,0.0,0.0,1.3,70.6,36.04,48.7,-39.2,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1750480
300881,2020Q4_1750478,江苏省常州市钟楼区邹区镇工业大道工业路48-1号,无缝钢管、不锈钢管、镍基合金制造及销售；自营和代理各类商品及技术的进出口业务(国家限定企业经营或禁止进出口的商品和技术除外)。(依法须经批准的项目，经相关部门批准后方可开展经营活动),周文庆,常州市,公司主要从事各类工业用能源设备类无缝钢管的生产、研发和销售，产品主要应用于电站锅炉设备制造、石油炼化等行业，客户包括上海锅炉厂、哈尔滨锅炉厂、东方锅炉等国内大型电站锅炉制造企业以及中石化、中海油等大型石油炼化企业。公司生产的无缝钢管按照材质分类，主要包括合金钢钢管、不锈钢钢管和碳钢钢管；产品外径覆盖16mm-159mm、长度覆盖6m-18m的各种型号。公司产品主要用于电站锅炉设备领域与石油炼化领域。公司2009年起连续被评为高新技术企业，目前在小口径电站锅炉用合金钢领域拥有很强的行业竞争力。根据中国钢结构协会钢管分会的数据，公司生产的小口径高压锅炉用无缝钢管产量2014年、2015年和2016年连续3年在国内同行业中排名第一。,webmaster@shengdechina.com,"公司主营业务包括研发,生产并销售合金钢,不锈钢和碳素钢无缝钢管以及钢格板类产品.公司生产的无缝钢管按照材质分类,主要包括合金钢钢管,不锈钢钢管和碳钢钢管.",缪一新,江苏,10000.0,周阳益,20011015,www.shengdechina.com,盛德鑫泰,0,SZSE,SZSE,钢铁和焦煤,10160,-,钢铁,10160020,3073659000,-14.54,-9.82,¥30.33,基础材料,101,0.0,300,9400,0.0,10000.0,300,0.0,0.0,1.0,77.99,31.75,42.11,-27.97,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1750478
300917,2020Q4_1750498,广东省深圳市福田区香蜜湖街道侨香路1010号特发文创广场五楼,一般经营项目：物业管理；水电工程；国内贸易；经济信息咨询；房地产经纪；为酒店提供管理服务；汽车零配件及汽车饰品的购销；自有物业租赁；园林绿化服务；绿化养护服务；花卉租摆；清洁服务；从事物业管理范围内的二次供水设施清洗消毒业务；建筑工程；投资兴办实业(具体项目另行申报)；经营电子商务。许可经营项目：游泳池经营；停车场经营；劳务派遣；餐饮服务；人力资源输出；人力资源开发与管理咨询；人才资源培训服务；企业人才的交流咨询；人力资源服务外包；人力资源管理软件；垃圾清运；道路清扫；园林设计；市政工程管理；“四害”防治；白蚁防治；环境消杀服务。,陈宝杰,深圳市,公司一直以综合设施管理服务为核心业务，致力于成为中国高端物业服务品牌供应商。公司所从事的服务内容包括综合设施管理、空间管理、安全保障、环境管理、高端接待、会议服务等，管理的项目涵盖高新科技园区、商业综合体、政府机关、学校、住宅等多种类型，主要客户包括华为、阿里巴巴、中国移动、国家电网等知名企业。公司相关业务已从珠三角经济圈辐射至国内的环渤海经济圈、长三角经济圈、西南经济圈、华中城市经济圈及海外的非洲等地。近年来，公司在提供物业管理服务的同时，还陆续拓展了政务服务、资产经营等业务，设立了特发楼宇、特发政务、特发商务、特发资产经营等子公司。凭借优质的服务质量，公司与主要客户建立了长期、稳定的服务关系。报告期内，公司多次受到核心客户及行业协会等相关单位的嘉奖，具体情况如下：2018年度深圳市物业管理行业协会优秀企业、2017年物业服务百强企业、中国企业信用评价AAA等。,sdgs@tefafuwu.com,"公司所从事的服务内容包括综合设施管理,空间管理,安全保障,环境管理,高端接待,会议服务等,管理的项目涵盖高新科技园区,商业综合体,政府机关,学校,住宅等多种类型.",崔平,广东,13000.0,陈宝杰,19930531,www.tefafuwu.com,特发服务,0,SZSE,SZSE,房地产,10410,-,房地产服务,10410020,3331872000,-8.92,-16.55,¥25.66,房地产,104,0.0,390,9000,0.0,10000.0,390,0.0,0.0,1.3,41.48,29.92,34.39,-25.39,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1750498
300913,2020Q4_1750497,浙江省湖州市德清县新市镇士林工业区,一般项目：新材料技术研发；物联网技术研发；信息系统集成服务；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；电子元器件制造；机械电气设备制造；通讯设备制造；计算机软硬件及外围设备制造；云计算设备制造；网络设备制造；光通信设备制造；智能车载设备制造；电子元器件零售；电线、电缆经营；光缆销售(除依法须经批准的项目外，凭营业执照依法自主开展经营活动)。许可项目：电线、电缆制造；发电、输电、供电业务；货物进出口；技术进出口(依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以审批结果为准)。,姚金龙,湖州市,公司是专业从事数据电缆、专用电缆和连接产品设计、制造与销售的高新技术企业。自成立以来，公司凭借自身的技术沉淀、设计能力及品质优势，为境内外客户提供各类产品。公司产品销售覆盖中国大陆、欧洲、北美、中东、东南亚、澳大利亚等多个国家和地区，被广泛应用于网络结构化布线、智能安防、通信设备、数据中心、工业互联网、工业机器视觉、轨交机车和医疗器械等领域。根据中国机电产品进出口商会统计，2015年度、2016年度、2017年度、2018年度，公司产品出口额在全国同类产品的出口企业中连续4年排名第1位。,dmb@zhaolong.com.cn,"专业从事数据电缆,专用电缆和连接产品设计,制造与销售,主要产品为数据电缆,专用电缆及连接产品.",姚金龙,浙江,12250.0,姚云萍,19950821,www.zhaolong.com.cn,兆龙互连,0,SZSE,SZSE,工业制品,31070,-,电子器械和零件,31070060,3211185000,-3.05,-15.91,¥25.01,工业,310,0.0,600,15100,0.0,10000.0,600,0.0,0.0,1.0,49.56,30.26,37.11,-32.61,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1750497
300898,2020Q4_1750490,浙江省温州市苍南县灵溪镇建兴东路650-668号,食品生产销售、食品经营(含销售预包装)、乳制品生产销售、食品添加剂生产销售、饮料生产、农副产品销售、金属包装容器及材料制造、金属材料销售、货物进出口、道路货物运输、技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广。,李作恭,温州市,公司自成立以来一直运营“熊猫”牌系列炼乳产品，经过多年的发展，公司目前已成为国内炼乳领域的领军企业，公司的“熊猫”牌炼乳最早于2006年获评为“浙江名牌产品”，公司“熊猫”品牌于2010年获评为“浙江老字号”，于2015年被认定为“浙江省著名商标”，于2016年被认定为“驰名商标”，在国内乳制品行业具有较高的影响力和知名度。公司的炼乳产品获得了国内众多知名食品生产企业的认可，公司与香飘飘、蒙牛乳业、达能乳业、江中食疗等公司建立并保持了良好的业务关系。根据中国乳制品工业协会统计，2016年公司炼乳产品销售规模仅次于雀巢，是国内市场第二大炼乳品牌。,300898@pandairy.com,"浓缩乳制品的研发,生产,销售",李锡安,浙江,12400.0,徐笑宇,19960103,www.pandadairy.com,熊猫乳品,0,SZSE,SZSE,农副加工食品,20525,-,加工食品,20525040,4508399000,-3.81,-22.6,¥35.83,非周期性消费,205,0.0,500,16400,0.0,10000.0,500,0.0,0.0,1.0,77.68,46.71,57.99,-38.21,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1750490
300879,2020Q4_1750477,浙江省宁波市余姚市锦凤路58号,"园林机械及配件、农业机具、园林机具、电动工具、清洁设备、电器配件、电机、电子元器件、汽油机及模具的制造、加工、测试。自营和代理各类货物和技术的进出口,无进口商品分销业务。(不涉及国营贸易管理商品,涉及配额、许可证管理商品的,按国家有关规定办理申请。)(不涉及外商投资准入特别管理措施范围。)(依法须经批准的项目，经相关部门批准后方可开展经营活动。)",叶晓波,宁波市,公司是国内园林机械行业领先企业，割草机龙头企业，是中国电器工业协会电动工具分会副理事长单位，是浙江省安监局认可的安全生产标准化二级企业(机械)，是中国内燃机工业协会公布的中国内燃机及零部件行业排头兵企业，获得过国际环保署颁发的低碳制造计划铂金奖证书。自2009年起被评为高新技术企业，拥有浙江省企业技术中心、省级工业设计中心，公司实验室为德国TUV南德集团授权认可的目击电气测试实验室。公司的“自走式高效环保园林汽油割草机”和“低排放低噪音轻型化二冲程汽油割灌机”被列入国家火炬计划产业化示范项目，割草机产品是中国林业机械协会“向社会推荐产品”。以自主研发实力和产品质量为基础，公司还致力于推动行业规范健康发展，负责制定或参加起草国家和行业标准8项，是中国林业机械标准化技术委员会委员单位。公司已经成为国际园林机械行业中具有较高知名度的ODM生产商，在生产技术、产品品质、制造规模等方面具有较高的市场地位，产品销往德国、法国、波兰、荷兰、俄罗斯、英国、加拿大、澳大利亚等全球50多个国家和地区，积累了一批优质客户资源，主要客户包括安达屋集团、牧田、富世华集团、翠丰集团、HECHT、百力通等。,zjb01@dayepower.com,"主要从事割草机,打草机/割灌机,其他动力机械及配件的研发设计,生产制造和销售.",叶晓波,浙江,16000.0,吴军,20060217,www.dayepower.com,大叶股份,0,SZSE,SZSE,工业制品,31070,-,工具和配件,31070050,3536212000,-16.73,-21.45,¥21.39,工业,310,0.0,500,12600,0.0,10000.0,500,0.0,0.0,1.0,69.99,27.74,36.43,-41.28,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1750477
300900,2020Q4_1750491,黑龙江省哈尔滨市哈南工业新城核心区哈南三路3号,飞机部段、飞机零部件、飞机内饰、飞机机载设备和地随设备、燃气轮机零部件、卫星零部件、工业机器人、机械电气设备、自动化装备、自动化系统和自动化生产线的开发、生产、销售、维修及相关技术服务；工艺装备、模具、夹具和复合材料制品的开发、生产、销售、维修及相关技术服务；机械零部件的开发、生产、销售、维修及相关技术服务；机械加工、钣金、金属表面处理及热处理加工；飞机、飞机发动机、航天器、航天器零部件及相关设备的设计、制造、维修、加装、改装、销售及相关技术服务（取得相关许可或资质后方可经营）；船舶、船用配套设备、航标器材的设计、制造、维修、改装、销售及相关技术服务（以上涉及国家禁止产能过剩的项目除外）；自有房屋租赁；计算机软件开发及相关技术服务；技术咨询、技术开发、技术服务、技术推广及技术转让；货物进出口、技术进出口。民用航空器制造及维修。,王增夺,哈尔滨市,公司是专业从事航空工业相关产品设计、研发、制造的国家级高新技术企业。公司以具有突出优势的航空工装业务为基础，积极开拓了航空零部件和部段、无人机等业务，产品覆盖军用和民用航空工业各领域，成为专业化程度高、技术积累丰富、广受认可的航空工业相关产品供应商。公司的客户主要为中航工业、中国商飞等国内航空工业核心制造商旗下的各飞机主机制造厂商，航天科工、中国兵装等军工央企集团下属科研院所及科研生产单位，军队研究所等军方单位。目前，公司已获得开展业务所需的航空、军工相关资质，包括AS9100航空航天质量管理体系认证、ISO9001:2015质量管理体系认证以及GJB9001C-2017国军标质量管理体系认证证书、武器装备科研生产单位三级保密资格证书、装备承制单位注册证书等。,ir@glavi.cn,"专业从事航空工业相关产品设计,研发,制造",杨怀忠,黑龙江,21024.0,吴铁华,20110225,www.guanglianhangkong.com/www.glavi.cn,广联航空,0,SZSE,SZSE,航空航天和国防,31010,-,航空航天和国防,31010010,6571090000,-10.37,-29.54,¥32.71,工业,310,0.0,900,29100,0.0,10000.0,900,0.0,0.0,1.0,72.29,42.99,57.32,-42.93,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1750491
300922,2020Q4_1750501,河北省秦皇岛市海港区经济技术开发区雪山路5号,机电设备、电子专用设备生产与技术开发、打印机、海水淡化设备、水处理及环保专用设备、金属及非金属材料、复合材料的技术开发、技术咨询、技术服务、技术转让与生产；塑料制品、金属制品、复合材料制品及包装制品、计算机辅助设备的技术开发与生产、销售；打印机用墨水、墨粉、墨盒、硒鼓、打印丝的生产；模具设计、制造及维修、机械零配件的生产；水处理工程设计及施工；计算机外围设备、办公用机械、其他化工产品、五金产品、建材的销售；货物及技术进出口；帐篷及附属设备、睡袋、充气垫、饮水囊、软体储水罐、携行具、野营装备、伪装网、防护伪装器材、体育用品及器材、救生衣、救生圈、家具、货架、安防用具、取暖炉、机械零部件、箱包、冲锋舟配件、油桶、滑油注入器、无人机配件、金属箱的加工、设计、销售；金属丝绳及其制品、绳、索、缆制造、销售；计算机及软件、计算机辅助设备、电子产品、通讯终端设备、其他机械设备、发电机及发电机组、装卸搬运设备、通风除湿设备的销售；安全技术防范系统的设计、安装、维修；消防工程**(依法须经批准的项目，经相关部门批准后方可开展经营活动),宋金锁,秦皇岛市,公司立足防护装置的研发制造，始终坚持自主创新和高端制造的发展战略，积极响应国家“中国制造2025”、“军民融合”等战略规划，公司主要从事以高分子复合材料的新型加工和应用技术为核心的军用防护装置及装备零部件的研发、生产和销售，系军品防护领域的核心供应商，发行人所属行业为国家重点扶持的战略新兴产业。报告期内，公司主要收入来源于军品，主要产品及服务包括专用防护装置、装备零部件、技术服务及其他等，其中专用防护装置是公司最主要的产品。公司产品不仅广泛服务于陆、海、空及火箭军等多军种军工装备领域，也可应用于民用防护领域，属军民两用产品。公司为国家高新技术企业，且已获得军方及行业主管部门对从事军工配套业务相关的许可和认证。2015年，凭借对多项大口径弹药防护装置的技术攻关，公司被河北省国防科学技术协会、河北省兵工协会评为“兵工行业先进单位”；2016年，凭借公司研发团队多年的科研成果及公司整体在国防科技工业协作配套工作中的贡献，获得河北省总工会授予的“河北省五一劳动奖章”。,qhdtqgs@163.com,"主要从事高性能工程塑料及其制品,树脂基复合材料及其制品的设计,开发,生产与销售;主要产品包括专用防护装置和装备零部件.",张澎,河北,11200.8,王素荣,19960321,www.tianqin.net.cn,天秦装备,0,SZSE,SZSE,化工,10130,-,特种化学制品,10130020,3675734000,-8.29,-14.94,¥34.55,基础材料,101,0.0,300,9100,0.0,10000.0,300,0.0,0.0,1.0,40.32,35.8,38.07,-9.25,2020-12-31T05:00:00Z,{1_trade_buy},{trade_buy},2020Q4_1750501
